"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Jul 20 21:14:44 GMT 2025","Sun Jul 20 21:14:49 GMT 2025","5233","LMS system","Authentication","Authorization","","","User login with correct credentials","
        Тест проверяет успешную авторизацию пользователя с корректными данными и регистрацией нового пользователя.

        Описание:
            Пользователь регистрирует новый аккаунт, затем авторизуется, проверяет наличие элементов главной страницы
            и выходит из системы.

        Шаги:
            1. Переход на страницу авторизации.
            2. Проверка заголовка страницы.
            3. Переход на страницу регистрации.
            4. Проверка заголовка страницы регистрации.
            5. Проверка видимости формы.
            6. Заполнение формы данными.
            7. Нажатие кнопки регистрации.
            8. Проверка наличия элементов главной страницы.
            9. Выход из системы.
            10. Повторная авторизация.
            11. Проверка отображения имени пользователя в навбаре.

        Ожидаемый результат:
            Пользователь успешно регистрируется, авторизуется и видит элементы главной страницы.
        "
"passed","Sun Jul 20 21:14:27 GMT 2025","Sun Jul 20 21:14:30 GMT 2025","2676","LMS system","Authentication","Invalid Credentials Handling","","","User login with wrong email or password","
        Тест проверяет поведение страницы авторизации при вводе неверной электронной почты или пароля.

        Описание:
            Пользователь пытается войти с разными комбинациями невалидных данных (пустой email, пустой пароль,
            корректные данные, но несуществующий аккаунт). После отправки формы проверяется появление уведомления
            о неверных данных.

        Аргументы:
            email (str): Электронная почта для входа.
            password (str): Пароль для входа.

        Шаги:
            1. Переход на страницу авторизации.
            2. Проверка видимости формы.
            3. Заполнение формы данными.
            4. Клик по кнопке ""Login"".
            5. Проверка отображения сообщения об ошибке.

        Ожидаемый результат:
            При вводе неверных данных отображается соответствующее уведомление.
        "
"passed","Sun Jul 20 21:14:56 GMT 2025","Sun Jul 20 21:14:57 GMT 2025","1382","LMS system","Courses UI Elements","Empty Courses List","","","Check displaying of empty courses list","
        Тест проверяет отображение страницы курсов при пустом списке курсов.

        Описание:
            Проверяет, что при открытии страницы курсов после регистрации нового пользователя
            отображается сообщение о том, что список курсов пустой. Проверяются элементы:
            - Навигационная панель.
            - Боковая панель.
            - Верхняя панель инструментов.
            - Сообщение о пустом списке курсов (иконка, заголовок, описание).

        Шаги:
            1. Переход на страницу курсов.
            2. Проверка видимости и корректности навигационной панели.
            3. Проверка видимости боковой панели.
            4. Проверка видимости верхней панели инструментов.
            5. Проверка отображения сообщения об отсутствии курсов.

        Ожидаемый результат:
            Все элементы страницы отображаются корректно, а пользователь видит информирующее сообщение
            о том, что список курсов пуст.
        "
"broken","Sun Jul 20 21:14:58 GMT 2025","Sun Jul 20 21:15:07 GMT 2025","8895","LMS system","Courses UI Elements","Create Course","","","Create course","
        Тест проверяет процесс создания нового курса в UI-приложении.

        Тестовые шаги:
        1. Переход на страницу списка курсов и проверка видимости кнопки создания курса.
        2. Открытие страницы создания курса и проверка отображения всех элементов формы.
        3. Загрузка изображения и заполнение формы данных курса.
        4. Проверка создания и удаления упражнения.
        5.Сохранение курса.
        6. Проверка отображения созданного курса в списке.

        Используемые страницы:
            - courses_list_page: Страница со списком курсов.
            - create_course_page: Страница с формой создания курса.

        Шаги теста:
        1. Открытие страницы курсов и проверка элементов интерфейса.
        2. Создание и заполнение формы курса.
        3. Проверка результатов после сохранения.
        "
"passed","Sun Jul 20 21:14:53 GMT 2025","Sun Jul 20 21:14:55 GMT 2025","1283","LMS system","Courses UI Elements","Empty Courses List","","","Check displaying of empty courses list","
        Тест проверяет отображение страницы курсов при пустом списке курсов.

        Описание:
            Проверяет, что при открытии страницы курсов после регистрации нового пользователя
            отображается сообщение о том, что список курсов пустой. Проверяются элементы:
            - Навигационная панель.
            - Боковая панель.
            - Верхняя панель инструментов.
            - Сообщение о пустом списке курсов (иконка, заголовок, описание).

        Шаги:
            1. Переход на страницу курсов.
            2. Проверка видимости и корректности навигационной панели.
            3. Проверка видимости боковой панели.
            4. Проверка видимости верхней панели инструментов.
            5. Проверка отображения сообщения об отсутствии курсов.

        Ожидаемый результат:
            Все элементы страницы отображаются корректно, а пользователь видит информирующее сообщение
            о том, что список курсов пуст.
        "
"broken","Sun Jul 20 21:15:05 GMT 2025","Sun Jul 20 21:15:10 GMT 2025","5251","LMS system","Courses UI Elements","Edit Course","","","Edit course","
        Тест проверяет процесс редактирования существующего курса.

        Тестовые шаги:
        1. Создание нового курса.
        2. Переход в режим редактирования курса.
        3. Изменение данных курса.
        4. Сохранение изменений.
        5. Проверка отображения обновленных данных.

        Ожидаемый результат:
            Курс успешно сохраняется с новыми данными, и они отображаются в списке.
        "
"passed","Sun Jul 20 21:14:27 GMT 2025","Sun Jul 20 21:14:32 GMT 2025","4440","LMS system","Authentication","Invalid Credentials Handling","","","User login with wrong email or password","
        Тест проверяет поведение страницы авторизации при вводе неверной электронной почты или пароля.

        Описание:
            Пользователь пытается войти с разными комбинациями невалидных данных (пустой email, пустой пароль,
            корректные данные, но несуществующий аккаунт). После отправки формы проверяется появление уведомления
            о неверных данных.

        Аргументы:
            email (str): Электронная почта для входа.
            password (str): Пароль для входа.

        Шаги:
            1. Переход на страницу авторизации.
            2. Проверка видимости формы.
            3. Заполнение формы данными.
            4. Клик по кнопке ""Login"".
            5. Проверка отображения сообщения об ошибке.

        Ожидаемый результат:
            При вводе неверных данных отображается соответствующее уведомление.
        "
"passed","Sun Jul 20 21:14:39 GMT 2025","Sun Jul 20 21:14:43 GMT 2025","4656","LMS system","Authentication","Invalid Credentials Handling","","","User login with wrong email or password","
        Тест проверяет поведение страницы авторизации при вводе неверной электронной почты или пароля.

        Описание:
            Пользователь пытается войти с разными комбинациями невалидных данных (пустой email, пустой пароль,
            корректные данные, но несуществующий аккаунт). После отправки формы проверяется появление уведомления
            о неверных данных.

        Аргументы:
            email (str): Электронная почта для входа.
            password (str): Пароль для входа.

        Шаги:
            1. Переход на страницу авторизации.
            2. Проверка видимости формы.
            3. Заполнение формы данными.
            4. Клик по кнопке ""Login"".
            5. Проверка отображения сообщения об ошибке.

        Ожидаемый результат:
            При вводе неверных данных отображается соответствующее уведомление.
        "
"passed","Sun Jul 20 21:14:49 GMT 2025","Sun Jul 20 21:14:51 GMT 2025","1700","LMS system","Authentication","Authorization","","","Navigation from login page to registration page","
        Тест проверяет переход с страницы авторизации на страницу регистрации.

        Описание:
            Пользователь переходит на страницу авторизации и через ссылку ""Registrtion"" попадает на страницу
            регистрации. Проверяется видимость формы регистрации.

        Шаги:
            1. Переход на страницу авторизации.
            2. Нажатие на ссылку ""Registrtion"".
            3. Проверка видимости формы регистрации.

        Ожидаемый результат:
            После нажатия на ссылку ""Registrtion"" отображается форма регистрации.
        "
"broken","Sun Jul 20 21:14:56 GMT 2025","Sun Jul 20 21:15:04 GMT 2025","8690","LMS system","Courses UI Elements","Create Course","","","Create course","
        Тест проверяет процесс создания нового курса в UI-приложении.

        Тестовые шаги:
        1. Переход на страницу списка курсов и проверка видимости кнопки создания курса.
        2. Открытие страницы создания курса и проверка отображения всех элементов формы.
        3. Загрузка изображения и заполнение формы данных курса.
        4. Проверка создания и удаления упражнения.
        5.Сохранение курса.
        6. Проверка отображения созданного курса в списке.

        Используемые страницы:
            - courses_list_page: Страница со списком курсов.
            - create_course_page: Страница с формой создания курса.

        Шаги теста:
        1. Открытие страницы курсов и проверка элементов интерфейса.
        2. Создание и заполнение формы курса.
        3. Проверка результатов после сохранения.
        "
