"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Jul 19 13:25:05 GMT 2025","Sat Jul 19 13:25:09 GMT 2025","4514","LMS system","Authentication","Invalid Credentials Handling","","","User login with wrong email or password","
        Тест проверяет поведение страницы авторизации при вводе неверной электронной почты или пароля.

        Описание:
            Пользователь пытается войти с разными комбинациями невалидных данных (пустой email, пустой пароль,
            корректные данные, но несуществующий аккаунт). После отправки формы проверяется появление уведомления
            о неверных данных.

        Аргументы:
            email (str): Электронная почта для входа.
            password (str): Пароль для входа.

        Шаги:
            1. Переход на страницу авторизации.
            2. Проверка видимости формы.
            3. Заполнение формы данными.
            4. Клик по кнопке ""Login"".
            5. Проверка отображения сообщения об ошибке.

        Ожидаемый результат:
            При вводе неверных данных отображается соответствующее уведомление.
        "
"passed","Sat Jul 19 13:25:45 GMT 2025","Sat Jul 19 13:25:47 GMT 2025","1630","LMS system","Dashboard UI Elements","Dashboard Page Display","","","Check displaying of dashboard page","
        Тест проверяет отображение всех элементов на странице Dashboard.

        Шаги:
            1. Переход на страницу Dashboard.
            2. Проверка видимости и корректности отображения навигационной панели.
            3. Проверка видимости боковой панели.
            4. Проверка видимости верхней панели инструментов.
            5. Проверка видимости диаграмм: Scores, Courses, Students, Activities.

        Ожидаемый результат:
            Все элементы страницы Dashboard отображаются корректно.
        "
"passed","Sat Jul 19 13:24:56 GMT 2025","Sat Jul 19 13:25:00 GMT 2025","3436","LMS system","Authentication","Invalid Credentials Handling","","","User login with wrong email or password","
        Тест проверяет поведение страницы авторизации при вводе неверной электронной почты или пароля.

        Описание:
            Пользователь пытается войти с разными комбинациями невалидных данных (пустой email, пустой пароль,
            корректные данные, но несуществующий аккаунт). После отправки формы проверяется появление уведомления
            о неверных данных.

        Аргументы:
            email (str): Электронная почта для входа.
            password (str): Пароль для входа.

        Шаги:
            1. Переход на страницу авторизации.
            2. Проверка видимости формы.
            3. Заполнение формы данными.
            4. Клик по кнопке ""Login"".
            5. Проверка отображения сообщения об ошибке.

        Ожидаемый результат:
            При вводе неверных данных отображается соответствующее уведомление.
        "
"passed","Sat Jul 19 13:25:00 GMT 2025","Sat Jul 19 13:25:04 GMT 2025","3929","LMS system","Authentication","Invalid Credentials Handling","","","User login with wrong email or password","
        Тест проверяет поведение страницы авторизации при вводе неверной электронной почты или пароля.

        Описание:
            Пользователь пытается войти с разными комбинациями невалидных данных (пустой email, пустой пароль,
            корректные данные, но несуществующий аккаунт). После отправки формы проверяется появление уведомления
            о неверных данных.

        Аргументы:
            email (str): Электронная почта для входа.
            password (str): Пароль для входа.

        Шаги:
            1. Переход на страницу авторизации.
            2. Проверка видимости формы.
            3. Заполнение формы данными.
            4. Клик по кнопке ""Login"".
            5. Проверка отображения сообщения об ошибке.

        Ожидаемый результат:
            При вводе неверных данных отображается соответствующее уведомление.
        "
"passed","Sat Jul 19 13:25:10 GMT 2025","Sat Jul 19 13:25:15 GMT 2025","5379","LMS system","Authentication","Authorization","","","User login with correct credentials","
        Тест проверяет успешную авторизацию пользователя с корректными данными и регистрацией нового пользователя.

        Описание:
            Пользователь регистрирует новый аккаунт, затем авторизуется, проверяет наличие элементов главной страницы
            и выходит из системы.

        Шаги:
            1. Переход на страницу авторизации.
            2. Проверка заголовка страницы.
            3. Переход на страницу регистрации.
            4. Проверка заголовка страницы регистрации.
            5. Проверка видимости формы.
            6. Заполнение формы данными.
            7. Нажатие кнопки регистрации.
            8. Проверка наличия элементов главной страницы.
            9. Выход из системы.
            10. Повторная авторизация.
            11. Проверка отображения имени пользователя в навбаре.

        Ожидаемый результат:
            Пользователь успешно регистрируется, авторизуется и видит элементы главной страницы.
        "
"passed","Sat Jul 19 13:25:34 GMT 2025","Sat Jul 19 13:25:44 GMT 2025","10628","LMS system","Courses UI Elements","Edit Course","","","Edit course","
        Тест проверяет процесс редактирования существующего курса.

        Тестовые шаги:
        1. Создание нового курса.
        2. Переход в режим редактирования курса.
        3. Изменение данных курса.
        4. Сохранение изменений.
        5. Проверка отображения обновленных данных.

        Ожидаемый результат:
            Курс успешно сохраняется с новыми данными, и они отображаются в списке.
        "
"passed","Sat Jul 19 13:25:00 GMT 2025","Sat Jul 19 13:25:03 GMT 2025","2870","LMS system","Authentication","Invalid Credentials Handling","","","User login with wrong email or password","
        Тест проверяет поведение страницы авторизации при вводе неверной электронной почты или пароля.

        Описание:
            Пользователь пытается войти с разными комбинациями невалидных данных (пустой email, пустой пароль,
            корректные данные, но несуществующий аккаунт). После отправки формы проверяется появление уведомления
            о неверных данных.

        Аргументы:
            email (str): Электронная почта для входа.
            password (str): Пароль для входа.

        Шаги:
            1. Переход на страницу авторизации.
            2. Проверка видимости формы.
            3. Заполнение формы данными.
            4. Клик по кнопке ""Login"".
            5. Проверка отображения сообщения об ошибке.

        Ожидаемый результат:
            При вводе неверных данных отображается соответствующее уведомление.
        "
"passed","Sat Jul 19 13:25:13 GMT 2025","Sat Jul 19 13:25:14 GMT 2025","1262","LMS system","Authentication","Authorization","","","Navigation from login page to registration page","
        Тест проверяет переход с страницы авторизации на страницу регистрации.

        Описание:
            Пользователь переходит на страницу авторизации и через ссылку ""Registrtion"" попадает на страницу
            регистрации. Проверяется видимость формы регистрации.

        Шаги:
            1. Переход на страницу авторизации.
            2. Нажатие на ссылку ""Registrtion"".
            3. Проверка видимости формы регистрации.

        Ожидаемый результат:
            После нажатия на ссылку ""Registrtion"" отображается форма регистрации.
        "
"passed","Sat Jul 19 13:25:22 GMT 2025","Sat Jul 19 13:25:23 GMT 2025","1306","LMS system","Courses UI Elements","Empty Courses List","","","Check displaying of empty courses list","
        Тест проверяет отображение страницы курсов при пустом списке курсов.

        Описание:
            Проверяет, что при открытии страницы курсов после регистрации нового пользователя
            отображается сообщение о том, что список курсов пустой. Проверяются элементы:
            - Навигационная панель.
            - Боковая панель.
            - Верхняя панель инструментов.
            - Сообщение о пустом списке курсов (иконка, заголовок, описание).

        Шаги:
            1. Переход на страницу курсов.
            2. Проверка видимости и корректности навигационной панели.
            3. Проверка видимости боковой панели.
            4. Проверка видимости верхней панели инструментов.
            5. Проверка отображения сообщения об отсутствии курсов.

        Ожидаемый результат:
            Все элементы страницы отображаются корректно, а пользователь видит информирующее сообщение
            о том, что список курсов пуст.
        "
"passed","Sat Jul 19 13:25:31 GMT 2025","Sat Jul 19 13:25:40 GMT 2025","9391","LMS system","Courses UI Elements","Edit Course","","","Edit course","
        Тест проверяет процесс редактирования существующего курса.

        Тестовые шаги:
        1. Создание нового курса.
        2. Переход в режим редактирования курса.
        3. Изменение данных курса.
        4. Сохранение изменений.
        5. Проверка отображения обновленных данных.

        Ожидаемый результат:
            Курс успешно сохраняется с новыми данными, и они отображаются в списке.
        "
