"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Jul 19 09:49:19 GMT 2025","Sat Jul 19 09:49:21 GMT 2025","1246","LMS system","Courses UI Elements","Empty Courses List","","","Check displaying of empty courses list","
        Тест проверяет отображение страницы курсов при пустом списке курсов.

        Описание:
            Проверяет, что при открытии страницы курсов после регистрации нового пользователя
            отображается сообщение о том, что список курсов пустой. Проверяются элементы:
            - Навигационная панель.
            - Боковая панель.
            - Верхняя панель инструментов.
            - Сообщение о пустом списке курсов (иконка, заголовок, описание).

        Шаги:
            1. Переход на страницу курсов.
            2. Проверка видимости и корректности навигационной панели.
            3. Проверка видимости боковой панели.
            4. Проверка видимости верхней панели инструментов.
            5. Проверка отображения сообщения об отсутствии курсов.

        Ожидаемый результат:
            Все элементы страницы отображаются корректно, а пользователь видит информирующее сообщение
            о том, что список курсов пуст.
        "
"failed","Sat Jul 19 09:48:56 GMT 2025","Sat Jul 19 09:49:05 GMT 2025","8493","LMS system","Authentication","Invalid Credentials Handling","","","User login with wrong email or password","
        Тест проверяет поведение страницы авторизации при вводе неверной электронной почты или пароля.

        Описание:
            Пользователь пытается войти с разными комбинациями невалидных данных (пустой email, пустой пароль,
            корректные данные, но несуществующий аккаунт). После отправки формы проверяется появление уведомления
            о неверных данных.

        Аргументы:
            email (str): Электронная почта для входа.
            password (str): Пароль для входа.

        Шаги:
            1. Переход на страницу авторизации.
            2. Проверка видимости формы.
            3. Заполнение формы данными.
            4. Клик по кнопке ""Login"".
            5. Проверка отображения сообщения об ошибке.

        Ожидаемый результат:
            При вводе неверных данных отображается соответствующее уведомление.
        "
"broken","Sat Jul 19 09:49:21 GMT 2025","Sat Jul 19 09:49:24 GMT 2025","2316","LMS system","Courses UI Elements","Create Course","","","Create course","
        Тест проверяет процесс создания нового курса в UI-приложении.

        Тестовые шаги:
        1. Переход на страницу списка курсов и проверка видимости кнопки создания курса.
        2. Открытие страницы создания курса и проверка отображения всех элементов формы.
        3. Загрузка изображения и заполнение формы данных курса.
        4. Проверка создания и удаления упражнения.
        5.Сохранение курса.
        6. Проверка отображения созданного курса в списке.

        Используемые страницы:
            - courses_list_page: Страница со списком курсов.
            - create_course_page: Страница с формой создания курса.

        Шаги теста:
        1. Открытие страницы курсов и проверка элементов интерфейса.
        2. Создание и заполнение формы курса.
        3. Проверка результатов после сохранения.
        "
"failed","Sat Jul 19 09:48:40 GMT 2025","Sat Jul 19 09:48:49 GMT 2025","9340","LMS system","Authentication","Invalid Credentials Handling","","","User login with wrong email or password","
        Тест проверяет поведение страницы авторизации при вводе неверной электронной почты или пароля.

        Описание:
            Пользователь пытается войти с разными комбинациями невалидных данных (пустой email, пустой пароль,
            корректные данные, но несуществующий аккаунт). После отправки формы проверяется появление уведомления
            о неверных данных.

        Аргументы:
            email (str): Электронная почта для входа.
            password (str): Пароль для входа.

        Шаги:
            1. Переход на страницу авторизации.
            2. Проверка видимости формы.
            3. Заполнение формы данными.
            4. Клик по кнопке ""Login"".
            5. Проверка отображения сообщения об ошибке.

        Ожидаемый результат:
            При вводе неверных данных отображается соответствующее уведомление.
        "
"passed","Sat Jul 19 09:49:11 GMT 2025","Sat Jul 19 09:49:12 GMT 2025","1682","LMS system","Authentication","Registration","","","Registration with correct email, username and password","
        Тест проверяет успешную регистрацию пользователя через форму регистрации.

        Описание:
            Пользователь заполняет форму регистрации (электронная почта, имя пользователя и пароль),
            отправляет её и проверяет, что происходит перенаправление на страницу Dashboard.
            Проверяются видимость формы и корректность отображения элементов на странице Dashboard.

        Шаги:
            1. Переход на страницу регистрации.
            2. Проверка отображения заголовка страницы.
            3. Проверка видимости полей формы регистрации.
            4. Заполнение формы данными.
            5. Нажатие кнопки ""Зарегистрироваться"".
            6. Проверка отображения панели инструментов на странице Dashboard.

        Ожидаемый результат:
            Форма успешно отправлена, пользователь зарегистрирован и перенаправлен на страницу Dashboard.
        "
"broken","Sat Jul 19 09:49:24 GMT 2025","Sat Jul 19 09:49:26 GMT 2025","1830","LMS system","Courses UI Elements","Create Course","","","Create course","
        Тест проверяет процесс создания нового курса в UI-приложении.

        Тестовые шаги:
        1. Переход на страницу списка курсов и проверка видимости кнопки создания курса.
        2. Открытие страницы создания курса и проверка отображения всех элементов формы.
        3. Загрузка изображения и заполнение формы данных курса.
        4. Проверка создания и удаления упражнения.
        5.Сохранение курса.
        6. Проверка отображения созданного курса в списке.

        Используемые страницы:
            - courses_list_page: Страница со списком курсов.
            - create_course_page: Страница с формой создания курса.

        Шаги теста:
        1. Открытие страницы курсов и проверка элементов интерфейса.
        2. Создание и заполнение формы курса.
        3. Проверка результатов после сохранения.
        "
"failed","Sat Jul 19 09:48:40 GMT 2025","Sat Jul 19 09:48:47 GMT 2025","7572","LMS system","Authentication","Invalid Credentials Handling","","","User login with wrong email or password","
        Тест проверяет поведение страницы авторизации при вводе неверной электронной почты или пароля.

        Описание:
            Пользователь пытается войти с разными комбинациями невалидных данных (пустой email, пустой пароль,
            корректные данные, но несуществующий аккаунт). После отправки формы проверяется появление уведомления
            о неверных данных.

        Аргументы:
            email (str): Электронная почта для входа.
            password (str): Пароль для входа.

        Шаги:
            1. Переход на страницу авторизации.
            2. Проверка видимости формы.
            3. Заполнение формы данными.
            4. Клик по кнопке ""Login"".
            5. Проверка отображения сообщения об ошибке.

        Ожидаемый результат:
            При вводе неверных данных отображается соответствующее уведомление.
        "
"passed","Sat Jul 19 09:49:13 GMT 2025","Sat Jul 19 09:49:15 GMT 2025","2103","LMS system","Authentication","Registration","","","Registration with correct email, username and password","
        Тест проверяет успешную регистрацию пользователя через форму регистрации.

        Описание:
            Пользователь заполняет форму регистрации (электронная почта, имя пользователя и пароль),
            отправляет её и проверяет, что происходит перенаправление на страницу Dashboard.
            Проверяются видимость формы и корректность отображения элементов на странице Dashboard.

        Шаги:
            1. Переход на страницу регистрации.
            2. Проверка отображения заголовка страницы.
            3. Проверка видимости полей формы регистрации.
            4. Заполнение формы данными.
            5. Нажатие кнопки ""Зарегистрироваться"".
            6. Проверка отображения панели инструментов на странице Dashboard.

        Ожидаемый результат:
            Форма успешно отправлена, пользователь зарегистрирован и перенаправлен на страницу Dashboard.
        "
"passed","Sat Jul 19 09:49:07 GMT 2025","Sat Jul 19 09:49:08 GMT 2025","1183","LMS system","Authentication","Authorization","","","Navigation from login page to registration page","
        Тест проверяет переход с страницы авторизации на страницу регистрации.

        Описание:
            Пользователь переходит на страницу авторизации и через ссылку ""Registrtion"" попадает на страницу
            регистрации. Проверяется видимость формы регистрации.

        Шаги:
            1. Переход на страницу авторизации.
            2. Нажатие на ссылку ""Registrtion"".
            3. Проверка видимости формы регистрации.

        Ожидаемый результат:
            После нажатия на ссылку ""Registrtion"" отображается форма регистрации.
        "
"passed","Sat Jul 19 09:49:26 GMT 2025","Sat Jul 19 09:49:28 GMT 2025","1761","LMS system","Dashboard UI Elements","Dashboard Page Display","","","Check displaying of dashboard page","
        Тест проверяет отображение всех элементов на странице Dashboard.

        Шаги:
            1. Переход на страницу Dashboard.
            2. Проверка видимости и корректности отображения навигационной панели.
            3. Проверка видимости боковой панели.
            4. Проверка видимости верхней панели инструментов.
            5. Проверка видимости диаграмм: Scores, Courses, Students, Activities.

        Ожидаемый результат:
            Все элементы страницы Dashboard отображаются корректно.
        "
